SMILES,IUPAC,InChI,InChIKey,MolWeight,ExactMass,HBondDonors,HBondAcceptors,TPSA,LogP,RotatableBonds,Solubility,Viscosity_cP,ThermalStability_Score,BoilingPoint_C
COc1ccc(C=NNC(=O)C(C)Oc2ccc(Cl)cc2)cc1,2-(4-chlorophenoxy)-N-[(4-methoxyphenyl)methylideneamino]propanamide,"InChI=1S/C17H17ClN2O3/c1-12(23-16-9-5-14(18)6-10-16)17(21)20-19-11-13-3-7-15(22-2)8-4-13/h3-12H,1-2H3,(H,20,21)",IVKAFXBDULZGOE-UHFFFAOYSA-N,332.78700000000003,332.092770084,1.0,4.0,59.92,3.266200000000002,6.0,3.9,7.158,-6.828,348.211
CCC(C)N(CC(=O)N(CCOC)Cc1cccn1C)C(=O)C=Cc1ccccc1,N-butan-2-yl-N-[2-[2-methoxyethyl-[(1-methylpyrrol-2-yl)methyl]amino]-2-oxoethyl]-3-phenylprop-2-enamide,"InChI=1S/C24H33N3O3/c1-5-20(2)27(23(28)14-13-21-10-7-6-8-11-21)19-24(29)26(16-17-30-4)18-22-12-9-15-25(22)3/h6-15,20H,5,16-19H2,1-4H3",XFODTGSUTQNLKZ-UHFFFAOYSA-N,411.5460000000001,411.252191916,0.0,4.0,54.78,3.340600000000001,11.0,2.8,6.701,-27.741,366.392
Cc1ccc(NC(=O)c2ccc(c3ccc(Cl)c([N+](=O)[O-])c3)o2)cc1,5-(4-chloro-3-nitrophenyl)-N-(4-methylphenyl)furan-2-carboxamide,"InChI=1S/C18H13ClN2O4/c1-11-2-5-13(6-3-11)20-18(22)17-9-8-16(25-17)12-4-7-14(19)15(10-12)21(23)24/h2-10H,1H3,(H,20,22)",UERHUSWAJDBIJF-UHFFFAOYSA-N,356.7650000000001,356.056384576,1.0,4.0,85.38,5.068920000000003,4.0,4.6,9.752,7.976,487.251
CCCCCCn1c(SCc2noc(CCC)n2)nc2ccccc2c1=O,"3-hexyl-2-[(5-propyl-1,2,4-oxadiazol-3-yl)methylsulfanyl]quinazolin-4-one","InChI=1S/C20H26N4O2S/c1-3-5-6-9-13-24-19(25)15-11-7-8-12-16(15)21-20(24)27-14-17-22-18(10-4-2)26-23-17/h7-8,11-12H,3-6,9-10,13-14H2,1-2H3",RPUKLTDRLBGILH-UHFFFAOYSA-N,386.5210000000001,386.177647072,0.0,7.0,73.81,4.604600000000004,10.0,5.1,8.854,-21.465,457.188
CCOc1ccccc1OCCCC(=O)OCC(=O)Nc1ccc(Cl)c([N+](=O)[O-])c1,[2-(4-chloro-3-nitroanilino)-2-oxoethyl] 4-(2-ethoxyphenoxy)butanoate,"InChI=1S/C20H21ClN2O7/c1-2-28-17-6-3-4-7-18(17)29-11-5-8-20(25)30-13-19(24)22-14-9-10-15(21)16(12-14)23(26)27/h3-4,6-7,9-10,12H,2,5,8,11,13H2,1H3,(H,22,24)",AGYVDUOFIZLJIP-UHFFFAOYSA-N,436.84800000000007,436.103728692,1.0,7.0,117.0,3.987800000000002,11.0,3.8,13.374,-25.182,418.981
Cc1c(NS(=O)(=O)c2ccccc2)cccc1C(=O)Nc1ccccc1C(C)C,3-(benzenesulfonamido)-2-methyl-N-(2-propan-2-ylphenyl)benzamide,"InChI=1S/C23H24N2O3S/c1-16(2)19-12-7-8-14-22(19)24-23(26)20-13-9-15-21(17(20)3)25-29(27,28)18-10-5-4-6-11-18/h4-16,25H,1-3H3,(H,24,26)",BFFNQPHKGFMHTK-UHFFFAOYSA-N,408.5230000000002,408.150763628,2.0,3.0,75.27,5.171520000000004,6.0,4.8,8.844,0.769,503.228
CCCNC(=O)c1sc(NCc2noc(C)n2)cc1N,"3-amino-5-[(5-methyl-1,2,4-oxadiazol-3-yl)methylamino]-N-propylthiophene-2-carboxamide","InChI=1S/C12H17N5O2S/c1-3-4-14-12(18)11-8(13)5-10(20-11)15-6-9-16-7(2)19-17-9/h5,15H,3-4,6,13H2,1-2H3,(H,14,18)",UMLQRGTYWNRHEP-UHFFFAOYSA-N,295.368,295.110295784,3.0,7.0,106.07,1.7736199999999998,6.0,2.4,12.198,-11.684,230.28
Cc1cccc(C(=O)NC2CCN(C)C2=O)c1I,2-iodo-3-methyl-N-(1-methyl-2-oxopyrrolidin-3-yl)benzamide,"InChI=1S/C13H15IN2O2/c1-8-4-3-5-9(11(8)14)12(17)15-10-6-7-16(2)13(10)18/h3-5,10H,6-7H2,1-2H3,(H,15,17)",YYVBADYCEOUJPF-UHFFFAOYSA-N,358.179,358.01782572,1.0,2.0,49.41,1.5601200000000002,2.0,1.9,5.957,11.029,224.318
Cc1cccc(F)c1NCc1cccc(F)c1F,"N-[(2,3-difluorophenyl)methyl]-2-fluoro-6-methylaniline","InChI=1S/C14H12F3N/c1-9-4-2-7-12(16)14(9)18-8-10-5-3-6-11(15)13(10)17/h2-7,18H,8H2,1H3",HMCQOLNVBBPFAM-UHFFFAOYSA-N,251.251,251.092184044,1.0,1.0,12.03,4.024420000000002,3.0,4.1,1.906,5.611,392.032
CC1(C)C(CNC(=O)c2ccncc2N)C1(C)C,"3-amino-N-[(2,2,3,3-tetramethylcyclopropyl)methyl]pyridine-4-carboxamide","InChI=1S/C14H21N3O/c1-13(2)11(14(13,3)4)8-17-12(18)9-5-6-16-7-10(9)15/h5-7,11H,8,15H2,1-4H3,(H,17,18)",LTFXPYPFQGYXIN-UHFFFAOYSA-N,247.342,247.168462292,2.0,3.0,68.01,2.0758,3.0,2.4,7.796,1.519,245.26
CC1CC(C)(C)CCC1Nc1ccc(NS(C)(=O)=O)cc1,"N-[4-[(2,4,4-trimethylcyclohexyl)amino]phenyl]methanesulfonamide","InChI=1S/C16H26N2O2S/c1-12-11-16(2,3)10-9-15(12)17-13-5-7-14(8-6-13)18-21(4,19)20/h5-8,12,15,17-18H,9-11H2,1-4H3",BVOXEHLIGLTHHC-UHFFFAOYSA-N,310.4630000000001,310.171499072,2.0,3.0,58.2,3.684800000000002,4.0,3.8,6.941,2.893,376.034
Cc1cc(C)cc(C(=O)Nc2cc(F)ccc2NC(=O)OC(C)(C)C)c1,"tert-butyl N-[2-[(3,5-dimethylbenzoyl)amino]-4-fluorophenyl]carbamate","InChI=1S/C20H23FN2O3/c1-12-8-13(2)10-14(9-12)18(24)22-17-11-15(21)6-7-16(17)23-19(25)26-20(3,4)5/h6-11H,1-5H3,(H,22,24)(H,23,25)",BBYSHEBNVGOTEK-UHFFFAOYSA-N,358.4130000000002,358.169270816,2.0,3.0,67.43,5.041840000000004,3.0,4.2,7.96,13.004,485.484
CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)N(CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)On2c(O)ccc2O)c2ccc3ccccc3c21,"4-[2-[7-[3-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[3-(2,5-dihydroxypyrrol-1-yl)oxy-3-oxopropoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethyl]-1,1-dimethylbenzo[e]indol-2-ylidene]hepta-1,3,5-trienyl]-1,1-dimethylbenzo[e]indol-3-ium-3-yl]butane-1-sulfonic acid","InChI=1S/C70H95N3O19S/c1-69(2)62(71(29-14-15-55-93(77,78)79)60-24-22-56-16-10-12-18-58(56)67(60)69)20-8-6-5-7-9-21-63-70(3,4)68-59-19-13-11-17-57(59)23-25-61(68)72(63)30-32-81-34-36-83-38-40-85-42-44-87-46-48-89-50-52-91-54-53-90-51-49-88-47-45-86-43-41-84-39-37-82-35-33-80-31-28-66(76)92-73-64(74)26-27-65(73)75/h5-13,16-27H,14-15,28-55H2,1-4H3,(H2-,74,75,77,78,79)/p+1",JIWPSMCMHCTBBE-UHFFFAOYSA-O,1315.606999999999,1314.63532527209,3.0,20.0,243.07,8.844900000000006,49.0,7.7,29.238,-161.53,923.865
Cc1cc(C)n2c1C=C1C=CC(CCC(=O)CCCNC(=O)C(CC(=O)C(CC(C)C)NC(=O)C(CC(=O)C(CC(C)C)NC(=O)OCc3ccccc3)CC(C)C)Sc3ccccc3)=[N+]1[B-]2(F)F,"benzyl N-[7-[[8-[[6-(2,2-difluoro-10,12-dimethyl-1-aza-3-azonia-2-boranuidatricyclo[7.3.0.03,7]dodeca-3,5,7,9,11-pentaen-4-yl)-4-oxohexyl]amino]-2-methyl-5,8-dioxo-7-phenylsulfanyloctan-4-yl]carbamoyl]-2,9-dimethyl-5-oxodecan-4-yl]carbamate","InChI=1S/C53H70BF2N5O7S/c1-34(2)26-40(30-48(63)46(28-36(5)6)59-53(67)68-33-39-16-11-9-12-17-39)51(65)58-45(27-35(3)4)49(64)32-50(69-44-19-13-10-14-20-44)52(66)57-25-15-18-43(62)24-23-41-21-22-42-31-47-37(7)29-38(8)60(47)54(55,56)61(41)42/h9-14,16-17,19-22,29,31,34-36,40,45-46,50H,15,18,23-28,30,32-33H2,1-8H3,(H,57,66)(H,58,65)(H,59,67)",JFZSOJITEBTYFU-UHFFFAOYSA-N,970.046,969.50570742,3.0,9.0,155.67999999999998,9.56474,27.0,,18.708,-67.368,922.563
O=C(Nc1nccs1)c1c[nH]c2ccccc12,"N-(1,3-thiazol-2-yl)-1H-indole-3-carboxamide","InChI=1S/C12H9N3OS/c16-11(15-12-13-5-6-17-12)9-7-14-10-4-2-1-3-8(9)10/h1-7,14H,(H,13,15,16)",LNXVDESQMJEDIF-UHFFFAOYSA-N,243.29100000000005,243.046632908,2.0,3.0,57.78,2.8767000000000005,2.0,2.7,6.765,7.918,304.679
O=C1C(=C2SC(=S)N(c3ccc(Cl)cc3)C2=O)c2ccccc2N1Cc1cccc(Br)c1,"5-[1-[(3-bromophenyl)methyl]-2-oxoindol-3-ylidene]-3-(4-chlorophenyl)-2-sulfanylidene-1,3-thiazolidin-4-one","InChI=1S/C24H14BrClN2O2S2/c25-15-5-3-4-14(12-15)13-27-19-7-2-1-6-18(19)20(22(27)29)21-23(30)28(24(31)32-21)17-10-8-16(26)9-11-17/h1-12H,13H2",ANPJPZSVTPDQAH-UHFFFAOYSA-N,541.8790000000002,539.9368594680001,0.0,4.0,40.620000000000005,6.4253000000000045,3.0,6.2,5.546,24.945,618.598
Nc1nc(NCC2CCCCC2CO)c2ccsc2n1,"[2-[[(2-aminothieno[2,3-d]pyrimidin-4-yl)amino]methyl]cyclohexyl]methanol","InChI=1S/C14H20N4OS/c15-14-17-12(11-5-6-20-13(11)18-14)16-7-9-3-1-2-4-10(9)8-19/h5-6,9-10,19H,1-4,7-8H2,(H3,15,16,17,18)",KNGJPLBECZADMS-UHFFFAOYSA-N,292.408,292.13578226,3.0,6.0,84.06,2.4841000000000006,4.0,2.9,9.891,-0.411,283.093
C=CCCCN(C)S(=O)(=O)c1cc(N)c(C)cc1OC,"5-amino-2-methoxy-N,4-dimethyl-N-pent-4-enylbenzenesulfonamide","InChI=1S/C14H22N2O3S/c1-5-6-7-8-16(3)20(17,18)14-10-12(15)11(2)9-13(14)19-4/h5,9-10H,1,6-8,15H2,2-4H3",WINPBAAKNNSRMY-UHFFFAOYSA-N,298.408,298.135113564,1.0,4.0,72.63000000000001,2.1725200000000005,7.0,2.2,8.36,-15.735,260.684
CCOCc1nc(NC)cc(N(C)c2ccc(F)cc2)n1,"2-(ethoxymethyl)-4-N-(4-fluorophenyl)-4-N,6-N-dimethylpyrimidine-4,6-diamine","InChI=1S/C15H19FN4O/c1-4-21-10-14-18-13(17-2)9-15(19-14)20(3)12-7-5-11(16)6-8-12/h5-9H,4,10H2,1-3H3,(H,17,18,19)",IEQXCJPHRLTWST-UHFFFAOYSA-N,290.342,290.15428944800004,1.0,5.0,50.28,2.961800000000001,6.0,2.7,6.209,-9.559,318.59
CN(c1ccc(c2ccc3ccc(OC(CO)CO)cc3n2)cc1)C(O)C(F)(F)F,"2-[2-[4-[methyl-(2,2,2-trifluoro-1-hydroxyethyl)amino]phenyl]quinolin-7-yl]oxypropane-1,3-diol","InChI=1S/C21H21F3N2O4/c1-26(20(29)21(22,23)24)15-6-2-13(3-7-15)18-9-5-14-4-8-16(10-19(14)25-18)30-17(11-27)12-28/h2-10,17,20,27-29H,11-12H2,1H3",XBSIDAHMFPAYER-UHFFFAOYSA-N,422.403,422.145341812,3.0,6.0,86.05000000000001,2.9507000000000017,7.0,3.2,10.35,-7.978,338.887
CSC(SC)c1cc2ccccc2[nH]1,2-[bis(methylsulfanyl)methyl]-1H-indole,"InChI=1S/C11H13NS2/c1-13-11(14-2)10-7-8-5-3-4-6-9(8)12-10/h3-7,11-12H,1-2H3",HXXXYLRYUOBKKV-UHFFFAOYSA-N,223.36600000000004,223.048941416,1.0,2.0,15.79,3.892500000000002,3.0,3.4,2.326,3.953,377.676
CCc1ccc(c2ncc(NC(=O)NC(=O)c3ccccc3Cl)nc2C)cc1,2-chloro-N-[[5-(4-ethylphenyl)-6-methylpyrazin-2-yl]carbamoyl]benzamide,"InChI=1S/C21H19ClN4O2/c1-3-14-8-10-15(11-9-14)19-13(2)24-18(12-23-19)25-21(28)26-20(27)16-6-4-5-7-17(16)22/h4-12H,3H2,1-2H3,(H2,24,25,26,27,28)",XBBHLEGAPJISKM-UHFFFAOYSA-N,394.86200000000014,394.119653528,2.0,4.0,83.98,4.629720000000003,4.0,4.6,9.788,9.003,460.407
COC(=O)C1=C(C(=O)OC)C2(C=C(C)C(=NS(=O)(=O)c3ccccc3)C=C2C)N(S(=O)(=O)c2ccccc2)C1=NC(C)(C)C,"dimethyl 1-(benzenesulfonyl)-8-(benzenesulfonylimino)-2-tert-butylimino-6,9-dimethyl-1-azaspiro[4.5]deca-3,6,9-triene-3,4-dicarboxylate","InChI=1S/C31H33N3O8S2/c1-20-19-31(21(2)18-24(20)33-43(37,38)22-14-10-8-11-15-22)26(29(36)42-7)25(28(35)41-6)27(32-30(3,4)5)34(31)44(39,40)23-16-12-9-13-17-23/h8-19H,1-7H3",GIPMGNVCHVOGBF-UHFFFAOYSA-N,639.7520000000001,639.1709070159999,0.0,9.0,148.83999999999995,4.005400000000003,6.0,3.8,17.064,9.998,452.765
COCCN1C(=S)NC(c2ccccn2)C1c1cc(C)n(c2ccc(C)cc2)c1C,"5-[2,5-dimethyl-1-(4-methylphenyl)pyrrol-3-yl]-1-(2-methoxyethyl)-4-pyridin-2-ylimidazolidine-2-thione","InChI=1S/C24H28N4OS/c1-16-8-10-19(11-9-16)28-17(2)15-20(18(28)3)23-22(21-7-5-6-12-25-21)26-24(30)27(23)13-14-29-4/h5-12,15,22-23H,13-14H2,1-4H3,(H,26,30)",AQSRAXQZWLPLMD-UHFFFAOYSA-N,420.5820000000002,420.198382516,1.0,4.0,42.32,4.416460000000004,6.0,3.4,5.573,-0.138,448.528
O=C1CCC(C(=O)NC(c2cccs2)C2CCCC2)=NN1,"N-[cyclopentyl(thiophen-2-yl)methyl]-6-oxo-4,5-dihydro-1H-pyridazine-3-carboxamide","InChI=1S/C15H19N3O2S/c19-13-8-7-11(17-18-13)15(20)16-14(10-4-1-2-5-10)12-6-3-9-21-12/h3,6,9-10,14H,1-2,4-5,7-8H2,(H,16,20)(H,18,19)",BNZAWYYGKLQPOI-UHFFFAOYSA-N,305.4030000000001,305.1197978480001,2.0,4.0,70.56,2.3616,4.0,1.7,8.267,-0.007,275.984
CCOc1ccc(C(=O)N(Cc2ccco2)c2nc3c(F)cc(F)cc3s2)cc1,"N-(4,6-difluoro-1,3-benzothiazol-2-yl)-4-ethoxy-N-(furan-2-ylmethyl)benzamide","InChI=1S/C21H16F2N2O3S/c1-2-27-15-7-5-13(6-8-15)20(26)25(12-16-4-3-9-28-16)21-24-19-17(23)10-14(22)11-18(19)29-21/h3-11H,2,12H2,1H3",XNFINDHCADTBIU-UHFFFAOYSA-N,414.4330000000001,414.08496981200005,0.0,5.0,55.57,5.413200000000003,6.0,4.9,6.886,1.548,522.299
Cc1ccc2nc(c3ccc(N4C(=O)CC(N(Cc5ccccc5)S(=O)(=O)c5ccc(F)cc5)C4=O)cc3)sc2c1,"N-benzyl-4-fluoro-N-[1-[4-(6-methyl-1,3-benzothiazol-2-yl)phenyl]-2,5-dioxopyrrolidin-3-yl]benzenesulfonamide","InChI=1S/C31H24FN3O4S2/c1-20-7-16-26-28(17-20)40-30(33-26)22-8-12-24(13-9-22)35-29(36)18-27(31(35)37)34(19-21-5-3-2-4-6-21)41(38,39)25-14-10-23(32)11-15-25/h2-17,27H,18-19H2,1H3",INBUNLINNOBHNI-UHFFFAOYSA-N,585.6820000000001,585.1192264679999,0.0,6.0,87.65,5.933820000000004,7.0,5.8,10.536,6.152,588.746
CCOc1cc(C(=O)Nc2ccc(Cl)cc2Cl)cc(Cl)c1OCc1ccc(C)cc1,"3-chloro-N-(2,4-dichlorophenyl)-5-ethoxy-4-[(4-methylphenyl)methoxy]benzamide","InChI=1S/C23H20Cl3NO3/c1-3-29-21-11-16(23(28)27-20-9-8-17(24)12-18(20)25)10-19(26)22(21)30-13-15-6-4-14(2)5-7-15/h4-12H,3,13H2,1-2H3,(H,27,28)",VFUBYXWETQCEOM-UHFFFAOYSA-N,464.7760000000002,463.05087654,1.0,3.0,47.56,7.185220000000005,7.0,6.8,6.086,2.609,663.256
CCNC(=O)CCNc1nc(N)nc(n2cncn2)n1,"3-[[4-amino-6-(1,2,4-triazol-1-yl)-1,3,5-triazin-2-yl]amino]-N-ethylpropanamide","InChI=1S/C10H15N9O/c1-2-13-7(20)3-4-14-9-16-8(11)17-10(18-9)19-6-12-5-15-19/h5-6H,2-4H2,1H3,(H,13,20)(H3,11,14,16,17,18)",YKDSXULDJDNMOP-UHFFFAOYSA-N,277.292,277.1399561,3.0,9.0,136.53000000000003,-1.027399999999999,6.0,0.2,15.408,-18.19,17.312
CC(C)C(C)CNc1ccc2nnnn2n1,"N-(2,3-dimethylbutyl)tetrazolo[1,5-b]pyridazin-6-amine","InChI=1S/C10H16N6/c1-7(2)8(3)6-11-9-4-5-10-12-14-15-16(10)13-9/h4-5,7-8H,6H2,1-3H3,(H,11,13)",MFJHKWRDKCFYAA-UHFFFAOYSA-N,220.28000000000003,220.143644512,1.0,6.0,68.0,1.2232999999999998,4.0,2.3,7.941,-6.539,176.992
ClC(Cl)(Cl)c1nnc(CCCCCCCCCCCCc2nnc(C(Cl)(Cl)Cl)o2)o1,"2-(trichloromethyl)-5-[12-[5-(trichloromethyl)-1,3,4-oxadiazol-2-yl]dodecyl]-1,3,4-oxadiazole","InChI=1S/C18H24Cl6N4O2/c19-17(20,21)15-27-25-13(29-15)11-9-7-5-3-1-2-4-6-8-10-12-14-26-28-16(30-14)18(22,23)24/h1-12H2",JHAFZVOXIFPBEC-UHFFFAOYSA-N,541.1340000000002,538.003042088,0.0,6.0,77.84,7.792200000000004,13.0,8.2,9.466,-22.359,720.996
CCS(=O)(=O)Nc1nnc(Cl)cc1Cl,"N-(4,6-dichloropyridazin-3-yl)ethanesulfonamide","InChI=1S/C6H7Cl2N3O2S/c1-2-14(12,13)11-6-4(7)3-5(8)9-10-6/h3H,2H2,1H3,(H,10,11)",HACIOXOGIXZGOR-UHFFFAOYSA-N,256.11400000000003,254.963602824,1.0,4.0,71.95,1.5449999999999997,3.0,1.1,8.207,0.896,206.853
CCS(=O)(=O)N1CCC(NC(=O)NCC2CCCCS2)CC1,1-(1-ethylsulfonylpiperidin-4-yl)-3-(thian-2-ylmethyl)urea,"InChI=1S/C14H27N3O3S2/c1-2-22(19,20)17-8-6-12(7-9-17)16-14(18)15-11-13-5-3-4-10-21-13/h12-13H,2-11H2,1H3,(H2,15,16,18)",KYDXSDFTNMUDEA-UHFFFAOYSA-N,349.5220000000002,349.1493837240001,2.0,4.0,78.51,1.3853999999999995,5.0,1.1,9.15,-4.753,209.829
CNc1c(Cl)cc(C(=O)N(C)CC2CCC2)cc1[N+](=O)[O-],3-chloro-N-(cyclobutylmethyl)-N-methyl-4-(methylamino)-5-nitrobenzamide,"InChI=1S/C14H18ClN3O3/c1-16-13-11(15)6-10(7-12(13)18(20)21)14(19)17(2)8-9-4-3-5-9/h6-7,9,16H,3-5,8H2,1-2H3",IRMSVXLUBCNGCJ-UHFFFAOYSA-N,311.769,311.10366911599994,1.0,4.0,75.48,3.1620000000000017,5.0,3.7,8.672,-3.088,337.033
Nc1csc(S(=O)(=O)NCCc2cnc[nH]2)c1,4-amino-N-[2-(1H-imidazol-5-yl)ethyl]thiophene-2-sulfonamide,"InChI=1S/C9H12N4O2S2/c10-7-3-9(16-5-7)17(14,15)13-2-1-8-4-11-6-12-8/h3-6,13H,1-2,10H2,(H,11,12)",LJVYCZJLECKDHD-UHFFFAOYSA-N,272.355,272.040167624,3.0,5.0,100.87,0.5743999999999998,5.0,0.4,11.432,-10.233,136.657
OC1CCCC1c1ccsn1,"2-(1,2-thiazol-3-yl)cyclopentan-1-ol","InChI=1S/C8H11NOS/c10-8-3-1-2-6(8)7-4-5-11-9-7/h4-6,8,10H,1-3H2",ZJZARTAWBBPSDS-UHFFFAOYSA-N,169.24899999999997,169.056134972,1.0,3.0,33.120000000000005,1.7715,1.0,1.3,4.05,7.005,209.942
O=C(CCNS(=O)(=O)c1cccc2cnccc12)N1CCN(c2ccc(F)cc2)CC1,N-[3-[4-(4-fluorophenyl)piperazin-1-yl]-3-oxopropyl]isoquinoline-5-sulfonamide,"InChI=1S/C22H23FN4O3S/c23-18-4-6-19(7-5-18)26-12-14-27(15-13-26)22(28)9-11-25-31(29,30)21-3-1-2-17-16-24-10-8-20(17)21/h1-8,10,16,25H,9,11-15H2",WIEOLNLIGQGRPB-UHFFFAOYSA-N,442.51600000000025,442.1474898160001,1.0,5.0,82.60999999999999,2.3911000000000007,6.0,2.2,9.746,-3.092,300.135
ClCCSc1nc(C2CC2)ns1,"5-(2-chloroethylsulfanyl)-3-cyclopropyl-1,2,4-thiadiazole","InChI=1S/C7H9ClN2S2/c8-3-4-11-7-9-6(10-12-7)5-1-2-5/h5H,1-4H2",PCGSAWMRUXYVBJ-UHFFFAOYSA-N,220.75,219.989567968,0.0,4.0,25.78,2.7464000000000013,4.0,2.8,3.42,-3.47,291.3
Cc1ccc(OCc2c(C(=O)Nc3nn(Cc4c(Cl)cccc4Cl)cc3Cl)noc2C)c(C)c1,"N-[4-chloro-1-[(2,6-dichlorophenyl)methyl]pyrazol-3-yl]-4-[(2,4-dimethylphenoxy)methyl]-5-methyl-1,2-oxazole-3-carboxamide","InChI=1S/C24H21Cl3N4O3/c1-13-7-8-21(14(2)9-13)33-12-17-15(3)34-30-22(17)24(32)28-23-20(27)11-31(29-23)10-16-18(25)5-4-6-19(16)26/h4-9,11H,10,12H2,1-3H3,(H,28,29,32)",BESBJYLXFBJOPP-UHFFFAOYSA-N,519.8160000000003,518.067923572,1.0,6.0,82.17999999999999,6.636160000000004,7.0,6.3,9.958,4.263,630.883
CN(C(=O)c1cn[nH]c1N)c1ccc(O)cc1,5-amino-N-(4-hydroxyphenyl)-N-methyl-1H-pyrazole-4-carboxamide,"InChI=1S/C11H12N4O2/c1-15(7-2-4-8(16)5-3-7)11(17)9-6-13-14-10(9)12/h2-6,16H,1H3,(H3,12,13,14)",LYELPRYGPLIEAI-UHFFFAOYSA-N,232.243,232.096025624,3.0,4.0,95.24,0.9740999999999996,2.0,1.1,10.688,3.56,160.216
Cc1cc2c(Br)c(O)ccc2s1,4-bromo-2-methyl-1-benzothiophen-5-ol,"InChI=1S/C9H7BrOS/c1-5-4-6-8(12-5)3-2-7(11)9(6)10/h2-4,11H,1H3",HXIVBEQUUFPLEI-UHFFFAOYSA-N,243.125,241.940097944,1.0,2.0,20.23,3.677820000000001,0.0,3.7,2.809,19.512,364.737
CC(=O)Nc1cccc(NC(=O)Nc2cccc(C)n2)c1,N-[3-[(6-methyl-2-pyridinyl)carbamoylamino]phenyl]acetamide,"InChI=1S/C15H16N4O2/c1-10-5-3-8-14(16-10)19-15(21)18-13-7-4-6-12(9-13)17-11(2)20/h3-9H,1-2H3,(H,17,20)(H2,16,18,19,21)",GLVXPOJSIJTHFV-UHFFFAOYSA-N,284.319,284.127325752,3.0,3.0,83.12,2.992420000000001,3.0,1.3,9.481,5.201,319.923
CB(C)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,"4-[(4-dimethylboranylphenyl)diazenyl]-N,N-dimethylaniline","InChI=1S/C16H20BN3/c1-17(2)13-5-7-14(8-6-13)18-19-15-9-11-16(12-10-15)20(3)4/h5-12H,1-4H3",BHQDGQDZPABBMQ-UHFFFAOYSA-N,265.169,265.17502804000003,0.0,3.0,27.96,4.129400000000003,4.0,,3.626,1.517,402.132
O=C(Nc1ccc(F)cc1)C1CCN(S(=O)(=O)Cc2cccc(Cl)c2)CC1,1-[(3-chlorophenyl)methylsulfonyl]-N-(4-fluorophenyl)piperidine-4-carboxamide,"InChI=1S/C19H20ClFN2O3S/c20-16-3-1-2-14(12-16)13-27(25,26)23-10-8-15(9-11-23)19(24)22-18-6-4-17(21)5-7-18/h1-7,12,15H,8-11,13H2,(H,22,24)",CBHOGQLPIRTKIM-UHFFFAOYSA-N,410.89800000000014,410.0867194,1.0,3.0,66.48,3.659600000000003,5.0,3.1,7.87,2.864,390.214
Cc1nc(N(C)CCO)c2c(C)c(C(=O)OC(C)C)sc2n1,"propan-2-yl 4-[2-hydroxyethyl(methyl)amino]-2,5-dimethylthieno[2,3-d]pyrimidine-6-carboxylate","InChI=1S/C15H21N3O3S/c1-8(2)21-15(20)12-9(3)11-13(18(5)6-7-19)16-10(4)17-14(11)22-12/h8,19H,6-7H2,1-5H3",RLESCHAZJXLMKQ-UHFFFAOYSA-N,323.418,323.13036253200005,1.0,7.0,75.55,2.3018400000000003,5.0,3.1,9.002,-4.225,274.385
Cc1cc2nc(OCCCC(O)CO)c(c3ccccc3)nc2cc1C,"5-(6,7-dimethyl-3-phenylquinoxalin-2-yl)oxypentane-1,2-diol","InChI=1S/C21H24N2O3/c1-14-11-18-19(12-15(14)2)23-21(26-10-6-9-17(25)13-24)20(22-18)16-7-4-3-5-8-16/h3-5,7-8,11-12,17,24-25H,6,9-10,13H2,1-2H3",CWVPBESKAVWDQH-UHFFFAOYSA-N,352.4340000000001,352.178692628,2.0,5.0,75.47,3.4258400000000018,7.0,3.3,8.952,-10.527,363.327
CC1=Cc2ccccc2C1C(C)(C)C1C(C)=Cc2c1cccc2c1cccc2ccccc21,1-[2-methyl-1-[2-(2-methyl-1H-inden-1-yl)propan-2-yl]-1H-inden-4-yl]naphthalene,"InChI=1S/C33H30/c1-21-19-24-12-6-8-15-26(24)31(21)33(3,4)32-22(2)20-30-28(17-10-18-29(30)32)27-16-9-13-23-11-5-7-14-25(23)27/h5-20,31-32H,1-4H3",CMCDNKLDPDBAMF-UHFFFAOYSA-N,426.6030000000001,426.23475096,0.0,0.0,0.0,9.234199999999998,3.0,8.7,0.853,24.799,810.821
CCCCOc1ccc(C(=O)NCCC(O)c2ccc3c(c2)OCO3)cc1,"N-[3-(1,3-benzodioxol-5-yl)-3-hydroxypropyl]-4-butoxybenzamide","InChI=1S/C21H25NO5/c1-2-3-12-25-17-7-4-15(5-8-17)21(24)22-11-10-18(23)16-6-9-19-20(13-16)27-14-26-19/h4-9,13,18,23H,2-3,10-12,14H2,1H3,(H,22,24)",CKMQQOURVPZVMC-UHFFFAOYSA-N,371.4330000000001,371.1732729,2.0,5.0,77.02000000000001,3.447700000000002,9.0,3.4,9.145,-19.533,368.007
